,animal,session,trial,onset,first_lick_in,last_lick_out,water_valve_on,outcome,licks,running_speed,time_0,sound_num,reward,go_nogo,licks_out,quality,water_valve_amt
24,JUV011,211215,25,198.34303999999997,,,,201.59336099999996,[],"[array([[195.872972  ,   1.36612022],
       [196.412972  ,   1.62037037],
       [196.932972  ,   1.07905983],
       [197.432972  ,   1.05      ],
       [197.952972  ,   0.98824786],
       [198.472972  ,   1.09508547],
       [198.972972  ,   1.04444444],
       [199.492972  ,   1.24465812],
       [200.002972  ,   1.39433551],
       [200.542972  ,   1.15740741],
       [201.052972  ,   1.39433551],
       [201.562972  ,   1.2037037 ],
       [202.082972  ,   1.16987179],
       [202.212972  ,   1.3034188 ],
       [202.812972  ,   1.14351852],
       [203.452972  ,   1.171875  ],
       [203.962972  ,   1.03485839],
       [204.472972  ,   0.97494553],
       [204.972972  ,   1.28888889],
       [205.512972  ,   1.14711934]])]",1663.447028,7,0,nogo,0,normal,
25,JUV011,211215,26,205.83851000000004,,,,209.08883100000003,[],"[array([[203.452972  ,   1.171875  ],
       [203.962972  ,   1.03485839],
       [204.472972  ,   0.97494553],
       [204.972972  ,   1.28888889],
       [205.512972  ,   1.14711934],
       [206.022972  ,   1.21459695],
       [206.532972  ,   1.2745098 ],
       [207.052972  ,   1.31410256],
       [207.582972  ,   1.27358491],
       [208.092972  ,   1.07843137],
       [208.602972  ,   1.12200436],
       [209.122972  ,   1.16987179],
       [209.632972  ,   0.83877996],
       [209.762972  ,   1.23931624],
       [210.362972  ,   1.31481481],
       [210.972972  ,   1.16120219],
       [211.492972  ,   1.34081197],
       [212.002972  ,   1.42156863],
       [212.512972  ,   1.26361656],
       [213.032972  ,   1.17521368]])]",1663.447028,8,0,nogo,0,normal,
26,JUV011,211215,27,213.41815299999985,216.60213399999998,216.89647100000002,,216.4204749999999,"[216.60213399999998, 216.67296699999997, 216.8533]","[array([[ 2.10972972e+02,  1.16120219e+00],
       [ 2.11492972e+02,  1.34081197e+00],
       [ 2.12002972e+02,  1.42156863e+00],
       [ 2.12512972e+02,  1.26361656e+00],
       [ 2.13032972e+02,  1.17521368e+00],
       [ 2.13542972e+02,  1.16013072e+00],
       [ 2.14062972e+02,  9.98931624e-01],
       [ 2.14572972e+02,  5.77342048e-01],
       [ 2.15092972e+02,  9.93589744e-01],
       [ 2.15612972e+02,  2.13675214e-02],
       [ 2.16122972e+02, -1.08932462e-02],
       [ 2.16632972e+02, -2.17864924e-02],
       [ 2.17172972e+02,  5.14403292e-03],
       [ 2.17682972e+02,  5.44662309e-03],
       [ 2.18192972e+02,  7.08061002e-02],
       [ 2.18702972e+02,  7.24400871e-01],
       [ 2.19212972e+02,  7.84313725e-01],
       [ 2.19722972e+02,  4.30283224e-01],
       [ 2.20262972e+02,  9.36213992e-01],
       [ 2.20792972e+02,  1.17924528e+00],
       [ 2.21312972e+02,  8.92094017e-01],
       [ 2.21822972e+02,  6.69934641e-01],
       [ 2.22372972e+02,  1.29797980e+00],
       [ 2.22892972e+02,  1.32478632e+00],
       [ 2.23432972e+02,  8.17901235e-01],
       [ 2.23952972e+02,  1.04166667e+00],
       [ 2.24482972e+02,  8.17610063e-01],
       [ 2.24992972e+02,  6.64488017e-01],
       [ 2.25522972e+02,  1.38364780e+00],
       [ 2.26032972e+02,  6.59041394e-01],
       [ 2.26552972e+02,  6.78418803e-01],
       [ 2.26662972e+02,  9.09090909e-01],
       [ 2.27262972e+02,  6.43518519e-01],
       [ 2.27872972e+02, -8.19672131e-02],
       [ 2.28392972e+02,  6.25000000e-01],
       [ 2.28912972e+02,  1.32478632e+00],
       [ 2.29412972e+02,  1.23888889e+00],
       [ 2.29932972e+02,  1.38354701e+00]])]",1663.447028,15,-1,go,3,missed,
27,JUV011,211215,28,230.09074699999996,,,,233.34106700000007,[],"[array([[ 2.27262972e+02,  6.43518519e-01],
       [ 2.27872972e+02, -8.19672131e-02],
       [ 2.28392972e+02,  6.25000000e-01],
       [ 2.28912972e+02,  1.32478632e+00],
       [ 2.29412972e+02,  1.23888889e+00],
       [ 2.29932972e+02,  1.38354701e+00],
       [ 2.30462972e+02,  7.65199161e-01],
       [ 2.30972972e+02,  1.33986928e+00],
       [ 2.31492972e+02,  1.38888889e+00],
       [ 2.32012972e+02,  1.30341880e+00],
       [ 2.32532972e+02,  1.31944444e+00],
       [ 2.33042972e+02,  1.51416122e+00],
       [ 2.33562972e+02,  1.29807692e+00],
       [ 2.33702972e+02,  1.23015873e+00],
       [ 2.34302972e+02,  1.34259259e+00],
       [ 2.34902972e+02,  1.28240741e+00],
       [ 2.35442972e+02,  1.43518519e+00],
       [ 2.35952972e+02,  1.36165577e+00],
       [ 2.36472972e+02,  1.29273504e+00],
       [ 2.36982972e+02,  1.36710240e+00],
       [ 2.37512972e+02,  1.50419287e+00]])]",1663.447028,8,0,nogo,0,normal,
28,JUV011,211215,29,237.59738300000004,237.789716,239.0508769999999,237.79188299999987,237.79188299999987,"[237.789716, 237.86404900000002, 237.972716, 238.06121499999995, 238.15271400000006, 238.24238100000002, 238.35055699999998, 238.45171299999993, 238.55371300000002, 238.67021299999988, 238.78587900000002, 238.90104500000007, 239.01537800000006]","[array([[ 2.34902972e+02,  1.28240741e+00],
       [ 2.35442972e+02,  1.43518519e+00],
       [ 2.35952972e+02,  1.36165577e+00],
       [ 2.36472972e+02,  1.29273504e+00],
       [ 2.36982972e+02,  1.36710240e+00],
       [ 2.37512972e+02,  1.50419287e+00],
       [ 2.38022972e+02,  9.91285403e-01],
       [ 2.38582972e+02, -9.92063492e-03],
       [ 2.38682972e+02, -2.77777778e-02],
       [ 2.39282972e+02,  6.01851852e-02],
       [ 2.39892972e+02,  1.37067395e+00],
       [ 2.40402972e+02,  2.26579521e+00],
       [ 2.40942972e+02,  1.83641975e+00],
       [ 2.41462972e+02,  4.64743590e-01]])]",1663.447028,1,2,go,13,normal,2
29,JUV011,211215,30,241.84503300000006,242.0490339999999,243.6153589999999,242.05136599999992,242.05136599999992,"[242.0490339999999, 242.15703499999995, 242.26753099999996, 242.36586399999987, 242.46253000000002, 242.56103499999995, 242.6768629999999, 242.79319599999985, 242.89536199999998, 243.00402800000006, 243.11303299999986, 243.229194, 243.33819399999993, 243.45552699999985, 243.57219299999997]","[array([[ 2.39282972e+02,  6.01851852e-02],
       [ 2.39892972e+02,  1.37067395e+00],
       [ 2.40402972e+02,  2.26579521e+00],
       [ 2.40942972e+02,  1.83641975e+00],
       [ 2.41462972e+02,  4.64743590e-01],
       [ 2.41972972e+02,  6.31808279e-01],
       [ 2.42502972e+02,  7.86163522e-02],
       [ 2.42642972e+02, -7.93650794e-02],
       [ 2.43242972e+02,  9.25925926e-03],
       [ 2.43862972e+02,  2.68817204e-02],
       [ 2.44372972e+02,  1.27450980e+00],
       [ 2.44882972e+02,  1.98801743e+00],
       [ 2.45402972e+02,  1.37820513e+00],
       [ 2.45912972e+02,  1.68845316e-01],
       [ 2.46422972e+02,  6.42701525e-01]])]",1663.447028,1,2,go,15,normal,2
30,JUV011,211215,31,246.43735300000003,246.5806809999999,258.7407989999999,,246.5806809999999,"[246.5806809999999, 246.68867999999998, 258.62029899999993, 258.71963200000005]","[array([[2.43862972e+02, 2.68817204e-02],
       [2.44372972e+02, 1.27450980e+00],
       [2.44882972e+02, 1.98801743e+00],
       [2.45402972e+02, 1.37820513e+00],
       [2.45912972e+02, 1.68845316e-01],
       [2.46422972e+02, 6.42701525e-01],
       [2.46942972e+02, 6.57051282e-01],
       [2.47492972e+02, 1.30808081e+00],
       [2.48012972e+02, 1.62393162e+00],
       [2.48542972e+02, 1.02725367e+00],
       [2.49052972e+02, 4.68409586e-01],
       [2.49582972e+02, 8.70020964e-01],
       [2.50122972e+02, 6.17283951e-01],
       [2.50652972e+02, 1.00104822e+00],
       [2.51182972e+02, 1.40461216e+00],
       [2.51712972e+02, 9.95807128e-01],
       [2.52232972e+02, 1.03632479e+00],
       [2.52742972e+02, 8.98692810e-01],
       [2.53282972e+02, 1.30144033e+00],
       [2.53792972e+02, 1.42701525e+00],
       [2.54302972e+02, 1.49237473e+00],
       [2.54822972e+02, 1.45299145e+00],
       [2.55322972e+02, 1.72222222e+00],
       [2.55852972e+02, 1.42033543e+00],
       [2.56362972e+02, 1.51960784e+00],
       [2.56872972e+02, 1.31263617e+00],
       [2.56982972e+02, 1.21212121e+00],
       [2.57582972e+02, 1.24537037e+00],
       [2.58182972e+02, 1.29629630e+00],
       [2.58692972e+02, 1.15468410e+00],
       [2.59222972e+02, 6.65618449e-01],
       [2.59742972e+02, 1.70405983e+00],
       [2.60252972e+02, 1.42701525e+00]])]",1663.447028,6,-1,nogo,4,normal,
31,JUV011,211215,32,260.7421239999999,,,,263.992444,[],"[array([[258.182972  ,   1.2962963 ],
       [258.692972  ,   1.1546841 ],
       [259.222972  ,   0.66561845],
       [259.742972  ,   1.70405983],
       [260.252972  ,   1.42701525],
       [260.772972  ,   1.33012821],
       [261.302972  ,   1.46750524],
       [261.832972  ,   1.47798742],
       [262.362972  ,   1.53563941],
       [262.872972  ,   1.41067538],
       [263.392972  ,   1.37286325],
       [263.922972  ,   1.30503145],
       [264.432972  ,   1.39978214],
       [264.562972  ,   1.47435897],
       [265.162972  ,   1.4212963 ],
       [265.772972  ,   1.25227687],
       [266.312972  ,   1.13683128],
       [266.832972  ,   1.26068376],
       [267.372972  ,   1.46090535],
       [267.882972  ,   1.2254902 ]])]",1663.447028,6,0,nogo,0,normal,
32,JUV011,211215,33,268.0337609999999,,,,271.2840819999999,[],"[array([[265.162972  ,   1.4212963 ],
       [265.772972  ,   1.25227687],
       [266.312972  ,   1.13683128],
       [266.832972  ,   1.26068376],
       [267.372972  ,   1.46090535],
       [267.882972  ,   1.2254902 ],
       [268.392972  ,   0.6372549 ],
       [268.902972  ,   1.42156863],
       [269.422972  ,   1.50641026],
       [269.932972  ,   1.66666667],
       [270.472972  ,   1.40432099],
       [271.002972  ,   0.93815514],
       [271.532972  ,   0.83333333],
       [271.662972  ,   1.23931624],
       [272.262972  ,   1.68981481],
       [272.872972  ,   1.4571949 ],
       [273.402972  ,   1.23689727],
       [273.932972  ,   1.44129979],
       [274.472972  ,   1.57407407],
       [274.992972  ,   1.39423077]])]",1663.447028,8,0,nogo,0,normal,
33,JUV011,211215,34,275.002074,275.18656599999986,278.88788499999987,275.1888999999999,275.1888999999999,"[275.18656599999986, 275.278237, 275.38023599999997, 275.47440000000006, 275.569565, 275.65756399999987, 275.76639699999987, 275.86839699999996, 275.970063, 276.07139600000005, 276.18689599999993, 276.30289500000003, 276.42572799999994, 278.780219, 278.866391]","[array([[2.72262972e+02, 1.68981481e+00],
       [2.72872972e+02, 1.45719490e+00],
       [2.73402972e+02, 1.23689727e+00],
       [2.73932972e+02, 1.44129979e+00],
       [2.74472972e+02, 1.57407407e+00],
       [2.74992972e+02, 1.39423077e+00],
       [2.75502972e+02, 5.88235294e-01],
       [2.76032972e+02, 1.04821803e-02],
       [2.76142972e+02, 0.00000000e+00],
       [2.76752972e+02, 2.00364299e-01],
       [2.77352972e+02, 1.70370370e+00],
       [2.77862972e+02, 2.16775599e+00],
       [2.78372972e+02, 1.54139434e+00],
       [2.78882972e+02, 1.08932462e-01],
       [2.79412972e+02, 7.96645702e-01],
       [2.79942972e+02, 9.64360587e-01],
       [2.80452972e+02, 4.03050109e-01]])]",1663.447028,2,2,go,15,normal,2
34,JUV011,211215,35,280.889044,,,,284.1393639999999,[],"[array([[2.78372972e+02, 1.54139434e+00],
       [2.78882972e+02, 1.08932462e-01],
       [2.79412972e+02, 7.96645702e-01],
       [2.79942972e+02, 9.64360587e-01],
       [2.80452972e+02, 4.03050109e-01],
       [2.80982972e+02, 9.38155136e-01],
       [2.81512972e+02, 7.86163522e-01],
       [2.82032972e+02, 1.26068376e+00],
       [2.82562972e+02, 1.31027254e+00],
       [2.83092972e+02, 1.48322851e+00],
       [2.83622972e+02, 1.11111111e+00],
       [2.84152972e+02, 9.95807128e-01],
       [2.84682972e+02, 1.23689727e+00],
       [2.84812972e+02, 1.60256410e+00],
       [2.85412972e+02, 1.42592593e+00],
       [2.86002972e+02, 1.15348399e+00],
       [2.86512972e+02, 1.08387800e+00],
       [2.87052972e+02, 1.37860082e+00],
       [2.87572972e+02, 1.37286325e+00],
       [2.88092972e+02, 1.29273504e+00]])]",1663.447028,7,0,nogo,0,normal,
35,JUV011,211215,36,288.138015,,,,291.38833499999987,[],"[array([[285.412972  ,   1.42592593],
       [286.002972  ,   1.15348399],
       [286.512972  ,   1.083878  ],
       [287.052972  ,   1.37860082],
       [287.572972  ,   1.37286325],
       [288.092972  ,   1.29273504],
       [288.622972  ,   1.3836478 ],
       [289.152972  ,   1.40985325],
       [289.682972  ,   0.85953878],
       [290.222972  ,   1.02880658],
       [290.762972  ,   1.27057613],
       [291.292972  ,   1.26310273],
       [291.822972  ,   1.47274633],
       [291.942972  ,   1.52777778],
       [292.552972  ,   1.54826958],
       [293.152972  ,   1.46296296],
       [293.662972  ,   1.29084967],
       [294.172972  ,   1.29084967],
       [294.692972  ,   1.1965812 ]])]",1663.447028,6,0,nogo,0,normal,
36,JUV011,211215,37,295.11132,295.2929859999999,296.56698099999994,295.2951519999999,295.2951519999999,"[295.2929859999999, 295.38565199999994, 295.48681799999986, 295.5741539999999, 295.6901539999999, 295.7704839999999, 295.8648169999999, 295.973483, 296.0891489999999, 296.20548199999985, 296.307648, 296.41648299999997, 296.5454809999999]","[array([[2.92552972e+02, 1.54826958e+00],
       [2.93152972e+02, 1.46296296e+00],
       [2.93662972e+02, 1.29084967e+00],
       [2.94172972e+02, 1.29084967e+00],
       [2.94692972e+02, 1.19658120e+00],
       [2.95202972e+02, 1.27450980e+00],
       [2.95712972e+02, 3.21350763e-01],
       [2.95842972e+02, 4.05982906e-01],
       [2.96462972e+02, 1.47849462e-01],
       [2.97072972e+02, 5.28233151e-01],
       [2.97582972e+02, 1.98257081e+00],
       [2.98092972e+02, 2.15141612e+00],
       [2.98602972e+02, 1.09477124e+00]])]",1663.447028,2,2,go,13,normal,2
37,JUV011,211215,38,298.95480399999997,299.08130400000005,302.8799549999999,299.0834709999999,299.0834709999999,"[299.08130400000005, 299.17463699999985, 299.2698029999999, 299.3724729999999, 299.481636, 299.5699689999999, 299.67896799999994, 299.78796799999986, 299.90380099999993, 300.01313400000004, 300.12096700000006, 302.87312199999997]","[array([[ 2.96462972e+02,  1.47849462e-01],
       [ 2.97072972e+02,  5.28233151e-01],
       [ 2.97582972e+02,  1.98257081e+00],
       [ 2.98092972e+02,  2.15141612e+00],
       [ 2.98602972e+02,  1.09477124e+00],
       [ 2.99122972e+02,  2.02991453e-01],
       [ 2.99642972e+02,  5.34188034e-03],
       [ 2.99772972e+02, -6.41025641e-02],
       [ 3.00372972e+02,  4.16666667e-02],
       [ 3.00972972e+02,  1.22222222e+00],
       [ 3.01482972e+02,  2.20043573e+00],
       [ 3.01992972e+02,  1.61220044e+00],
       [ 3.02512972e+02,  4.32692308e-01],
       [ 3.03042972e+02,  1.88679245e-01],
       [ 3.03562972e+02,  8.70726496e-01],
       [ 3.04072972e+02,  1.14379085e+00],
       [ 3.04612972e+02,  9.41358025e-01]])]",1663.447028,2,2,go,12,normal,2
38,JUV011,211215,39,304.88128099999994,305.025447,309.38892899999996,305.02761399999986,305.02761399999986,"[305.025447, 305.1131129999999, 305.2236129999999, 305.32594599999993, 305.43527900000004, 305.5301119999999, 305.6389529999999, 305.76194399999986, 305.87844300000006, 305.98777599999994, 306.10394299999984, 308.57876599999986, 309.3679299999999]","[array([[3.01992972e+02, 1.61220044e+00],
       [3.02512972e+02, 4.32692308e-01],
       [3.03042972e+02, 1.88679245e-01],
       [3.03562972e+02, 8.70726496e-01],
       [3.04072972e+02, 1.14379085e+00],
       [3.04612972e+02, 9.41358025e-01],
       [3.05132972e+02, 1.23397436e+00],
       [3.05672972e+02, 2.82921811e-01],
       [3.05782972e+02, 2.52525253e-02],
       [3.06382972e+02, 7.87037037e-02],
       [3.06982972e+02, 1.44907407e+00],
       [3.07502972e+02, 2.36645299e+00],
       [3.08022972e+02, 1.37820513e+00],
       [3.08532972e+02, 1.08932462e-01],
       [3.09062972e+02, 5.71278826e-01],
       [3.09582972e+02, 4.43376068e-01],
       [3.10092972e+02, 9.85838780e-01],
       [3.10602972e+02, 1.40522876e+00],
       [3.11132972e+02, 7.65199161e-01]])]",1663.447028,2,2,go,13,normal,2
39,JUV011,211215,40,311.3900879999999,311.542921,315.4307389999999,311.5452539999999,311.5452539999999,"[311.542921, 311.6450869999999, 311.7602529999999, 311.8690859999999, 311.9782519999999, 312.079919, 312.1820849999999, 312.31125099999986, 312.43391700000006, 312.54224999999997, 315.42373899999984]","[array([[ 3.08532972e+02,  1.08932462e-01],
       [ 3.09062972e+02,  5.71278826e-01],
       [ 3.09582972e+02,  4.43376068e-01],
       [ 3.10092972e+02,  9.85838780e-01],
       [ 3.10602972e+02,  1.40522876e+00],
       [ 3.11132972e+02,  7.65199161e-01],
       [ 3.11652972e+02,  3.63247863e-01],
       [ 3.12192972e+02,  2.57201646e-01],
       [ 3.12302972e+02, -5.05050505e-02],
       [ 3.12902972e+02, -4.62962963e-03],
       [ 3.13512972e+02,  1.07012750e+00],
       [ 3.14022972e+02,  2.26034858e+00],
       [ 3.14532972e+02,  2.30936819e+00],
       [ 3.15042972e+02,  1.32897603e+00],
       [ 3.15652972e+02,  2.41347905e-01],
       [ 3.16182972e+02,  6.91823899e-01],
       [ 3.16712972e+02,  7.54716981e-01],
       [ 3.17212972e+02,  9.83333333e-01]])]",1663.447028,3,2,go,11,normal,2
40,JUV011,211215,41,317.43189699999994,317.5762359999999,317.71872899999994,,317.5762359999999,"[317.5762359999999, 317.67589599999997]","[array([[3.14532972e+02, 2.30936819e+00],
       [3.15042972e+02, 1.32897603e+00],
       [3.15652972e+02, 2.41347905e-01],
       [3.16182972e+02, 6.91823899e-01],
       [3.16712972e+02, 7.54716981e-01],
       [3.17212972e+02, 9.83333333e-01],
       [3.17732972e+02, 3.47222222e-01],
       [3.18272972e+02, 5.91563786e-01],
       [3.18782972e+02, 1.48148148e+00],
       [3.19302972e+02, 1.40491453e+00],
       [3.19822972e+02, 1.29273504e+00],
       [3.20352972e+02, 1.35744235e+00],
       [3.20872972e+02, 1.20726496e+00],
       [3.21392972e+02, 1.22863248e+00],
       [3.21922972e+02, 1.24737945e+00],
       [3.22462972e+02, 1.17798354e+00],
       [3.22972972e+02, 1.14923747e+00],
       [3.23472972e+02, 1.12222222e+00],
       [3.23992972e+02, 1.30341880e+00],
       [3.24512972e+02, 1.26602564e+00],
       [3.25022972e+02, 1.12200436e+00],
       [3.25532972e+02, 7.73420479e-01],
       [3.26042972e+02, 1.19825708e+00],
       [3.26562972e+02, 1.27670940e+00],
       [3.27082972e+02, 1.38354701e+00],
       [3.27592972e+02, 1.51960784e+00],
       [3.28122972e+02, 1.19496855e+00],
       [3.28232972e+02, 1.38888889e+00],
       [3.28982972e+02, 1.29259259e+00],
       [3.29582972e+02, 1.21296296e+00],
       [3.30092972e+02, 1.39978214e+00],
       [3.30622972e+02, 1.50943396e+00],
       [3.31162972e+02, 1.40432099e+00],
       [3.31672972e+02, 1.47058824e+00],
       [3.32182972e+02, 1.33442266e+00]])]",1663.447028,5,-1,nogo,2,normal,
